-1.4252653e+37,-1.4252653e+37,-1.4252653e+37,quadratic_two_complex,(-0.5-0.8660254037844386j),(-0.5+0.8660254037844386j)
-1.4252653e+37,-1.4252653e+37,-0.8052455044658633,quadratic_two_real,-1.0,-0.0
-1.4252653e+37,-1.4252653e+37,0.0,quadratic_two_real,-1.0,-0.0
-1.4252653e+37,-1.4252653e+37,0.9652511070611112,quadratic_two_real,-1.0,-0.0
-1.4252653e+37,-1.4252653e+37,3.1441287e+37,quadratic_two_real,-2.067161555965401,1.0671615559654009
-1.4252653e+37,-0.8052455044658633,-1.4252653e+37,quadratic_two_complex,(-2.8248968327980004e-38-1j),(-2.8248968327980004e-38+1j)
-1.4252653e+37,-0.8052455044658633,-0.8052455044658633,quadratic_two_complex,(-2.8248968327980004e-38-2.3769294616365885e-19j),(-2.8248968327980004e-38+2.3769294616365885e-19j)
-1.4252653e+37,-0.8052455044658633,0.0,quadratic_two_real,-5.649793665596001e-38,-0.0
-1.4252653e+37,-0.8052455044658633,0.9652511070611112,quadratic_two_real,-2.602389472557357e-19,2.602389472557357e-19
-1.4252653e+37,-0.8052455044658633,3.1441287e+37,quadratic_two_real,-1.4852593519301254,1.4852593519301254
-1.4252653e+37,0.0,-1.4252653e+37,quadratic_two_complex,(-0-1j),(-0+1j)
-1.4252653e+37,0.0,-0.8052455044658633,quadratic_two_complex,(-0-2.3769294616365885e-19j),(-0+2.3769294616365885e-19j)
-1.4252653e+37,0.0,0.0,quadratic_one_real,0.0,N/A
-1.4252653e+37,0.0,0.9652511070611112,quadratic_two_real,-2.602389472557357e-19,2.602389472557357e-19
-1.4252653e+37,0.0,3.1441287e+37,quadratic_two_real,-1.4852593519301254,1.4852593519301254
-1.4252653e+37,0.9652511070611112,-1.4252653e+37,quadratic_two_complex,(3.3862154834386795e-38-1j),(3.3862154834386795e-38+1j)
-1.4252653e+37,0.9652511070611112,-0.8052455044658633,quadratic_two_complex,(3.3862154834386795e-38-2.3769294616365885e-19j),(3.3862154834386795e-38+2.3769294616365885e-19j)
-1.4252653e+37,0.9652511070611112,0.0,quadratic_two_real,-0.0,6.772430966877359e-38
-1.4252653e+37,0.9652511070611112,0.9652511070611112,quadratic_two_real,-2.602389472557357e-19,2.602389472557357e-19
-1.4252653e+37,0.9652511070611112,3.1441287e+37,quadratic_two_real,-1.4852593519301254,1.4852593519301254
-1.4252653e+37,3.1441287e+37,-1.4252653e+37,quadratic_two_real,0.6375904702095494,1.5684048722863466
-1.4252653e+37,3.1441287e+37,-0.8052455044658633,quadratic_two_real,-0.0,2.2059953424958962
-1.4252653e+37,3.1441287e+37,0.0,quadratic_two_real,-0.0,2.2059953424958962
-1.4252653e+37,3.1441287e+37,0.9652511070611112,quadratic_two_real,-0.0,2.2059953424958962
-1.4252653e+37,3.1441287e+37,3.1441287e+37,quadratic_two_real,-0.7470291407940539,2.95302448328995
-0.8052455044658633,-1.4252653e+37,-1.4252653e+37,quadratic_two_real,-1.769976142826995e+37,-0.0
-0.8052455044658633,-1.4252653e+37,-0.8052455044658633,quadratic_two_real,-1.769976142826995e+37,-0.0
-0.8052455044658633,-1.4252653e+37,0.0,quadratic_two_real,-1.769976142826995e+37,-0.0
-0.8052455044658633,-1.4252653e+37,0.9652511070611112,quadratic_two_real,-1.769976142826995e+37,-0.0
-0.8052455044658633,-1.4252653e+37,3.1441287e+37,quadratic_two_real,-1.769976142826995e+37,-0.0
-0.8052455044658633,-0.8052455044658633,-1.4252653e+37,quadratic_two_complex,(-0.5-4.207108440279375e+18j),(-0.5+4.207108440279375e+18j)
-0.8052455044658633,-0.8052455044658633,-0.8052455044658633,quadratic_two_complex,(-0.5-0.8660254037844387j),(-0.5+0.8660254037844387j)
-0.8052455044658633,-0.8052455044658633,0.0,quadratic_two_real,-1.0,-0.0
-0.8052455044658633,-0.8052455044658633,0.9652511070611112,quadratic_two_real,-1.7036212543950728,0.7036212543950727
-0.8052455044658633,-0.8052455044658633,3.1441287e+37,quadratic_two_real,-6.248647155509105e+18,6.248647155509105e+18
-0.8052455044658633,0.0,-1.4252653e+37,quadratic_two_complex,(-0-4.207108440279375e+18j),(-0+4.207108440279375e+18j)
-0.8052455044658633,0.0,-0.8052455044658633,quadratic_two_complex,(-0-1j),(-0+1j)
-0.8052455044658633,0.0,0.0,quadratic_one_real,0.0,N/A
-0.8052455044658633,0.0,0.9652511070611112,quadratic_two_real,-1.0948534714890248,1.0948534714890248
-0.8052455044658633,0.0,3.1441287e+37,quadratic_two_real,-6.248647155509105e+18,6.248647155509105e+18
-0.8052455044658633,0.9652511070611112,-1.4252653e+37,quadratic_two_complex,(0.5993520620157843-4.207108440279375e+18j),(0.5993520620157843+4.207108440279375e+18j)
-0.8052455044658633,0.9652511070611112,-0.8052455044658633,quadratic_two_complex,(0.5993520620157843-0.8004855437529322j),(0.5993520620157843+0.8004855437529322j)
-0.8052455044658633,0.9652511070611112,0.0,quadratic_two_real,-0.0,1.1987041240315686
-0.8052455044658633,0.9652511070611112,0.9652511070611112,quadratic_two_real,-0.6488174049534013,1.8475215289849698
-0.8052455044658633,0.9652511070611112,3.1441287e+37,quadratic_two_real,-6.248647155509105e+18,6.248647155509105e+18
-0.8052455044658633,3.1441287e+37,-1.4252653e+37,quadratic_two_real,-0.0,3.904559127405202e+37
-0.8052455044658633,3.1441287e+37,-0.8052455044658633,quadratic_two_real,-0.0,3.904559127405202e+37
-0.8052455044658633,3.1441287e+37,0.0,quadratic_two_real,-0.0,3.904559127405202e+37
-0.8052455044658633,3.1441287e+37,0.9652511070611112,quadratic_two_real,-0.0,3.904559127405202e+37
-0.8052455044658633,3.1441287e+37,3.1441287e+37,quadratic_two_real,-0.0,3.904559127405202e+37
0.0,-1.4252653e+37,-1.4252653e+37,linear,-1.0,N/A
0.0,-1.4252653e+37,-0.8052455044658633,linear,-5.649793665596001e-38,N/A
0.0,-1.4252653e+37,0.0,linear,0.0,N/A
0.0,-1.4252653e+37,0.9652511070611112,linear,6.772430966877359e-38,N/A
0.0,-1.4252653e+37,3.1441287e+37,linear,2.2059953424958962,N/A
0.0,-0.8052455044658633,-1.4252653e+37,linear,-1.769976142826995e+37,N/A
0.0,-0.8052455044658633,-0.8052455044658633,linear,-1.0,N/A
0.0,-0.8052455044658633,0.0,linear,0.0,N/A
0.0,-0.8052455044658633,0.9652511070611112,linear,1.1987041240315686,N/A
0.0,-0.8052455044658633,3.1441287e+37,linear,3.904559127405202e+37,N/A
0.0,0.0,-1.4252653e+37,no_solution,N/A,N/A
0.0,0.0,-0.8052455044658633,no_solution,N/A,N/A
0.0,0.0,0.0,infinite_solutions,N/A,N/A
0.0,0.0,0.9652511070611112,no_solution,N/A,N/A
0.0,0.0,3.1441287e+37,no_solution,N/A,N/A
0.0,0.9652511070611112,-1.4252653e+37,linear,1.4765746670446775e+37,N/A
0.0,0.9652511070611112,-0.8052455044658633,linear,0.8342342200648544,N/A
0.0,0.9652511070611112,0.0,linear,-0.0,N/A
0.0,0.9652511070611112,0.9652511070611112,linear,-1.0,N/A
0.0,0.9652511070611112,3.1441287e+37,linear,-3.257316838347987e+37,N/A
0.0,3.1441287e+37,-1.4252653e+37,linear,0.4533101139137425,N/A
0.0,3.1441287e+37,-0.8052455044658633,linear,2.561108610140464e-38,N/A
0.0,3.1441287e+37,0.0,linear,-0.0,N/A
0.0,3.1441287e+37,0.9652511070611112,linear,-3.070011453068133e-38,N/A
0.0,3.1441287e+37,3.1441287e+37,linear,-1.0,N/A
0.9652511070611112,-1.4252653e+37,-1.4252653e+37,quadratic_two_real,1.4765746670446775e+37,0.0
0.9652511070611112,-1.4252653e+37,-0.8052455044658633,quadratic_two_real,1.4765746670446775e+37,0.0
0.9652511070611112,-1.4252653e+37,0.0,quadratic_two_real,1.4765746670446775e+37,0.0
0.9652511070611112,-1.4252653e+37,0.9652511070611112,quadratic_two_real,1.4765746670446775e+37,0.0
0.9652511070611112,-1.4252653e+37,3.1441287e+37,quadratic_two_real,1.4765746670446775e+37,0.0
0.9652511070611112,-0.8052455044658633,-1.4252653e+37,quadratic_two_real,3.842622368961954e+18,-3.842622368961954e+18
0.9652511070611112,-0.8052455044658633,-0.8052455044658633,quadratic_two_real,1.4212191484461822,-0.586984928381328
